ATCOCode,NaptanCode,PlateCode,CleardownCode,CommonName,CommonNameLang,ShortCommonName,ShortCommonNameLang,Landmark,LandmarkLang,Street,StreetLang,Crossing,CrossingLang,Indicator,IndicatorLang,Bearing,NptgLocalityCode,LocalityName,ParentLocalityName,GrandParentLocalityName,Town,TownLang,Suburb,SuburbLang,LocalityCentre,GridType,Easting,Northing,Longitude,Latitude,StopType,BusStopType,TimingStatus,DefaultWaitTime,Notes,NotesLang,AdministrativeAreaCode,CreationDateTime,ModificationDateTime,RevisionNumber,Modification,Status
36006002421,winagma,,,Bull PH,en,,,Bisham Court,en,Marlow Road,en,,,opp,en,NE,E0053878,Bisham,,,,,,,1,U,485007,185024,-0.775200029,51.55770541,BCT,CUS,TIP,,,,65,2004-05-25T00:00:00,2007-03-07T00:00:00,1,rev,act
36006002425,winatgd,,,Crown PH,en,,,Hall Place Lane,en,Burchetts Green Road,en,,,o/s,en,SW,E0043250,Burchett's Green,,,,,,,1,U,483927,181342,-0.791651696,51.52476796,BCT,MKD,TIP,,,,65,2004-05-25T00:00:00,2008-03-24T00:00:00,1,rev,act
36006002426,winatgj,,,College Gates,en,,,Henley Road,en,Burchetts Green Road,en,,,opp,en,SW,E0043250,Burchett's Green,,,,,,,0,U,484111,182041,-0.788833422,51.53102422,BCT,MKD,OTH,,,,65,2004-09-28T00:00:00,2008-02-03T00:00:00,1,rev,act
36006501501,windtaw,,,Coppermill Road Pier,en,,,Path to Inlet Pier,en,Coppermill Road,en,,,o/s 106,en,NE,E0053884,Horton,,,,,,,0,U,501981,174953,-0.533345387,51.46437252,BCT,MKD,OTH,,,,65,2004-04-30T00:00:00,2007-03-07T00:00:00,1,rev,act
36006501502,winagpw,,,Coppermill Road Pier,en,,,Path to Inlet Pier,en,Coppermill Road,en,,,Opp 106,en,SW,E0053884,Horton,,,,,,,0,U,501979,174930,-0.533380795,51.46416614,BCT,CUS,OTH,,,,65,2004-04-30T00:00:00,2007-03-07T00:00:00,1,rev,act
36006002423,winatga,,,Football Ground,en,,,Hurley High Street,en,Henley Road,en,,,opp,en,W,E0053885,Hurley,,,,,,,0,U,482659,183110,-0.80951018,51.5408481,BCT,MKD,OTH,,,,65,2004-05-25T00:00:00,2007-03-07T00:00:00,2,rev,act
36006220220,windgjm,,,Vansittart Road,en,,,Clarence Road,en,Vansittart Road,en,Clarence Road,en,N-bound,en,N,N0076684,Windsor,,,,,,,0,U,495968,176661,-0.619413047,51.48077589,BCT,MKD,OTH,,,,65,2004-04-30T00:00:00,2007-03-07T00:00:00,3,rev,act
36006007440,wingawt,,,Duell Farm,en,,,farm track,en,Littlefield Green,en,,,o/s,en,E,E0043293,Paley Street,,,,,,,0,U,486397,176193,-0.757316893,51.47810986,BCT,HAR,OTH,,,,65,2006-05-10T00:00:00,2010-08-10T00:00:00,5,rev,act
36006008440,wingdad,,,Duell Farm,en,,,farm track,en,Littlefield Green,en,,,opp,en,W,E0043293,Paley Street,,,,,,,0,U,486390,176175,-0.75742206,51.47794912,BCT,HAR,OTH,,,,65,2006-05-10T00:00:00,2010-08-10T00:00:00,5,rev,act
36006503503,windtda,,,Stanwell Road,en,,,Stanwell Road,en,Coppermill Road,en,,,N-bound,en,N,E0053884,Horton,,,,,,,0,U,502180,175557,-0.530307329,51.46976575,BCT,MKD,OTH,,,,65,2004-04-30T00:00:00,2007-03-07T00:00:00,3,rev,act
36006503504,windtdg,,,Stanwell Road,en,,,Stanwell Road,en,Coppermill Road,en,,,S-bound,en,S,E0053884,Horton,,,,,,,0,U,502186,175542,-0.53022531,51.46962984,BCT,MKD,OTH,,,,65,2004-04-30T00:00:00,2007-03-07T00:00:00,3,rev,act
36006221221,windgjp,,,Vansittart Road,en,,,Vansittart Road,en,Clarence Road,en,,,E-bound,en,E,N0076684,Windsor,,,,,,,0,U,496028,176621,-0.618560155,51.48040616,BCT,MKD,OTH,,,,65,2004-04-30T00:00:00,2007-03-07T00:00:00,4,rev,act
36006221222,windgjt,,,Alma Road,en,,,Alma Road,en,Clarence Road,en,,,w-bound,en,W,N0076684,Windsor,,,,,,,0,U,496123,176616,-0.617193915,51.4803451,BCT,MKD,OTH,,,,65,2004-04-30T00:00:00,2007-03-07T00:00:00,1,rev,act
36006007289,,,,Ascot Rail Station,en,,,Station approach,en,Station Hill,en,,,Taxi Rank,en,,E0043299,South Ascot,Ascot,,,,,,0,U,492208,168326,-0.675711436,51.40647607,TXR,,,,,,65,2004-10-05T00:00:00,2013-10-09T10:01:57,4,rev,act
36006830831,winamaj,,,Star PH,en,,,Star PH,en,Broadmoor Road,en,,,adj,en,E,E0053890,Waltham St Lawrence,,,,,,,0,U,483347,176531,-0.801145221,51.48160531,BCT,HAR,OTH,,,,65,2004-10-01T00:00:00,2013-10-07T08:36:17,4,rev,act
36006455456,windpja,,,Mill Place,en,,,Mill Place,en,Horton Road,en,,,o/s 284,en,NW,E0053882,Datchet,,,,,,,0,U,499887,176439,-0.563059263,51.47810272,BCT,MKD,OTH,,,,65,2004-04-30T00:00:00,2008-03-24T00:00:00,1,rev,act
36006450450,windpgd,,,Ditton Road Junction,en,,,Horton Road,en,Ditton Road,en,,,N-bound,en,NE,E0053882,Datchet,,,,,,,0,U,499545,176839,-0.567869663,51.48175841,BCT,MKD,OTH,,,,65,2004-04-30T00:00:00,2011-10-27T08:19:34,4,rev,act
36006009440,wingdag,,,Bridge House,en,,,Sheepcote Lane,en,Paley Street,en,,,opp,en,E,E0043293,Paley Street,,,,,,,1,U,487039,176295,-0.748049671,51.47892849,BCT,HAR,TIP,,,,65,2006-05-10T00:00:00,2010-08-10T00:00:00,5,rev,act
36006012012,winatmj,,,Desborough School,en,,,Ludlow Road,en,Shoppenhangers Road,en,,,adj,en,NE,E0055222,Maidenhead,,,,,,,0,U,488511,180556,-0.725791264,51.51700354,BCT,MKD,OTH,,,,65,2004-04-20T00:00:00,2008-03-24T00:00:00,1,rev,act
36006831831,winamam,,,Paradise House,en,,,East Lane,en,The Street,en,,,Adj,en,N,E0053890,Waltham St Lawrence,,,,,,,0,U,483039,176616,-0.805559606,51.48241466,BCT,HAR,OTH,,,,65,2004-10-01T00:00:00,2010-11-08T11:40:46,2,rev,act
36006831832,winamap,,,Paradise House,en,,,East Lane,en,The Street,en,,,Opp,en,S,E0053890,Waltham St Lawrence,,,,,,,0,U,483058,176619,-0.80528535,51.48243885,BCT,HAR,OTH,,,,65,2004-10-01T00:00:00,2010-11-08T11:41:30,2,rev,act
36006223223,windgjw,,,Alma Road,en,,,Dorset Road,en,Clarence Road,en,,,E-bound,en,E,N0076684,Windsor,,,,,,,0,U,496321,176606,-0.61434628,51.48022157,BCT,MKD,OTH,,,,65,2004-04-30T00:00:00,2007-03-07T00:00:00,4,rev,act
36006224224,windgma,,,William Street,en,,,William Street,en,Victoria Street,en,,,opp,en,W,N0076684,Windsor,,,,,,,0,U,496525,176569,-0.611419658,51.47985425,BCT,MKD,OTH,,,,65,2004-04-30T00:00:00,2004-04-30T00:00:00,1,rev,act
36006465465,windpmd,,,Post Office,en,,,Old School Court,en,Staines Road,en,,,nr,en,S,E0053892,Wraysbury,,,,,,,1,U,500452,173970,-0.55562713,51.4558098,BCT,MKD,TIP,,,,65,2004-04-30T00:00:00,2007-03-07T00:00:00,1,rev,act
36006465466,windpmg,,,Broadwater Close,en,,,Broadwater Close,en,Staines Road,en,,,opp,en,NW,E0053892,Wraysbury,,,,,,,0,U,500458,173671,-0.555625624,51.45312112,BCT,MKD,OTH,,,,65,2004-04-30T00:00:00,2007-03-07T00:00:00,1,rev,act
36006774775,windwtg,,,Garden Centre,en,,,Colne Way,en,Wraysbury Road,en,,,opp,en,SE,E0043278,Hythe End,,,,,,,0,U,502076,172505,-0.532683913,51.44235136,BCT,MKD,OTH,,,,65,2004-04-30T00:00:00,2004-04-30T00:00:00,1,rev,act
36006775775,windwtj,,,Gloucester Drive,en,,,Gloucester Drive,en,Wraysbury Road,en,,,opp,en,NW,E0043278,Hythe End,,,,,,,0,U,502322,172240,-0.52922214,51.43992505,BCT,MKD,OTH,,,,65,2004-04-30T00:00:00,2008-03-24T00:00:00,2,rev,act
36006004110,winajmw,,,Bear Farm,en,,,Oak Tree Farm,en,Twyford Road,en,,,adj,en,E,E0043298,Shurlock Row,,,,,,,0,U,484073,173626,-0.791382976,51.45538349,BCT,HAR,OTH,,,,65,2004-10-01T00:00:00,2010-11-08T11:25:15,2,rev,act
36006605605,winajpj,,,Royal Oak PH,en,,,Hungerford Lane,en,The Street,en,,,opp,en,S,E0043298,Shurlock Row,,,,,,,1,U,483258,174593,-0.8028826,51.46419667,BCT,HAR,OTH,,,,65,2004-10-01T00:00:00,2010-11-08T11:33:35,2,rev,act
36006012013,winatmp,,,Desborough School,en,,,School entrance,en,Shoppenhangers Road,en,,,Opp,en,SW,E0055222,Maidenhead,,,,,,,0,U,488484,180352,-0.726231425,51.51517396,BCT,MKD,OTH,,,,65,2004-04-20T00:00:00,2008-03-24T00:00:00,1,rev,act
36006014014,winatmt,,,Larchfield School,en,,,Shoppenhangers Road,en,Larchfield Road,en,,,opp,en,SE,E0055222,Maidenhead,,,,,,,0,U,488290,180006,-0.729113006,51.512094,BCT,MKD,OTH,,,,65,2004-04-20T00:00:00,2004-04-20T00:00:00,1,rev,act
36006467468,windpmj,,,Magna Carta Lane,en,,,Magna Carta Lane,en,Staines Road,en,,,Opp,en,SE,E0053892,Wraysbury,,,,,,,0,U,500574,173369,-0.55404251,51.45038597,BCT,MKD,OTH,,,,65,2004-04-30T00:00:00,2007-03-07T00:00:00,1,rev,act
36006394394,windpdj,,,Fox And Castle,en,,,Hartley Copse,en,St Lukes Road,en,,,opp,en,N,E0055224,Old Windsor,,,,,,,1,U,498283,174235,-0.586760758,51.45857209,BCT,MKD,TIP,,,,65,2004-05-07T00:00:00,2007-03-07T00:00:00,1,rev,act
36006605606,winajpm,,,Royal Oak PH,en,,,Hungerford Lane,en,The Street,en,,,o/s,en,N,E0043298,Shurlock Row,,,,,,,1,U,483237,174657,-0.803169778,51.46477509,BCT,HAR,OTH,,,,65,2004-10-01T00:00:00,2010-11-08T11:34:08,2,rev,act
36006615615,windtdj,,,Ferndale Park,en,,,Ferndale Park,en,Fifield Road,en,,,adj,en,NE,E0043267,Fifield,,,,,,,0,U,491159,177599,-0.688402724,51.4900022,BCT,MKD,OTH,,,,65,2004-04-21T00:00:00,2007-03-07T00:00:00,2,rev,act
36006224225,windgmd,,,William Street,en,,,William Street,en,Victoria Street,en,,,nr,en,E,N0076684,Windsor,,,,,,,0,U,496557,176577,-0.610956815,51.4799207,BCT,MKD,OTH,,,,65,2004-04-30T00:00:00,2004-04-30T00:00:00,1,rev,act
36006624624,windtgm,,,Herne Place,en,,,London Road,en,Bedford Lane,en,,,opp,en,W,E0057286,Sunningdale,,,,,,,0,U,495998,167479,-0.621468007,51.39823428,BCT,MKD,OTH,,,,65,2004-05-07T00:00:00,2007-03-07T00:00:00,1,rev,act
36006065067,winawjg,,,St Marks Hospital Gate 2,en,,,Courthouse Road,en,St Marks Road,en,,,Stop B,en,NW,E0055222,Maidenhead,,,,,,,0,U,487154,181356,-0.745145361,51.52440567,BCT,MKD,OTH,,,,65,2004-04-20T00:00:00,2013-01-21T12:34:13,5,rev,act
36006068068,winawjm,,,St Marks Hospital Gate 2,en,,,Powney Road,en,St Marks Road,en,,,Stop A,en,SE,E0055222,Maidenhead,,,,,,,0,U,487262,181326,-0.743596461,51.52411934,BCT,MKD,TIP,,,,65,2004-09-28T00:00:00,2013-01-21T12:33:59,5,rev,act
36006387387,windpag,,,Malt House Close,en,,,Malt House Close,en,Straight Road,en,,,nr,en,NW,E0055224,Old Windsor,,,,,,,0,U,498978,173938,-0.57684365,51.45578148,BCT,MKD,OTH,,,,65,2004-05-07T00:00:00,2007-03-07T00:00:00,1,rev,act
36006387388,windpaj,,,Malt House Close,en,,,Malt House Close,en,Straight Road,en,,,opp,en,SE,E0055224,Old Windsor,,,,,,,0,U,499021,173900,-0.576235601,51.45543239,BCT,MKD,OTH,,,,65,2004-05-07T00:00:00,2007-03-07T00:00:00,1,rev,act
36006867867,winajag,,,Dorian Drive,en,,,Dorian Drive,en,Watersplash Lane,en,,,adj,en,SW,E0043253,Cheapside,,,,,,,0,U,494340,169797,-0.644677797,51.4193488,BCT,CUS,OTH,,,,65,2004-08-25T00:00:00,2004-08-25T00:00:00,1,rev,act
36006834834,winamat,,,Twyford Road,en,,,Lodore,en,Twyford Road,en,,,S-bound,en,SE,E0043298,Shurlock Row,,,,,,,0,U,483508,174000,-0.799424536,51.45882909,BCT,HAR,OTH,,,,65,2004-10-01T00:00:00,2010-11-08T11:26:06,2,rev,act
36006473474,windpmt,,,The Perseverance,en,,,The Green,en,High Street,en,,,o/s,en,NE,E0053892,Wraysbury,,,,,,,0,U,500580,174150,-0.553734379,51.45740506,BCT,MKD,OTH,,,,65,2004-04-30T00:00:00,2007-03-07T00:00:00,1,rev,act
36006475476,windpmw,,,The Perseverance,en,,,The Worple,en,Station Road,en,,,opp,en,SW,E0053892,Wraysbury,,,,,,,0,U,500672,174177,-0.552402993,51.45763141,BCT,MKD,OTH,,,,65,2004-04-30T00:00:00,2007-03-07T00:00:00,1,rev,act
36006834835,winamaw,,,Twyford Road,en,,,Lodore,en,Twyford Road,en,,,N-bound,en,NW,E0043298,Shurlock Row,,,,,,,0,U,483500,173994,-0.799541071,51.45877633,BCT,HAR,OTH,,,,65,2004-10-01T00:00:00,2010-11-08T11:26:46,3,rev,act
36006839839,winamda,,,Long Lane,en,,,Long Lane,en,Forest Green Road,en,,,adj,en,W,E0043287,Moneyrow Green,,,,,,,1,U,488607,176806,-0.725348745,51.48327888,BCT,HAR,TIP,,,,65,2004-10-01T00:00:00,2015-07-29T10:13:05,4,rev,del
36006816817,wingadp,,,Cemetery East,en,,,Courthouse Road,en,All Saints Avenue,en,,,opp,en,S,E0055222,Maidenhead,,,,,,,0,U,487435,181632,-0.74102763,51.52684333,BCT,MKD,OTH,,,,65,2004-04-20T00:00:00,2004-04-20T00:00:00,2,rev,act
36006817817,wingadt,,,Cemetery West,en,,,Alwyn Road,en,Courthouse Road,en,,,opp,en,NE,E0055222,Maidenhead,,,,,,,0,U,487176,181586,-0.74477149,51.52646981,BCT,MKD,OTH,,,,65,2004-04-20T00:00:00,2007-03-07T00:00:00,3,rev,act
36006477477,windpta,,,Railway Station,en,,,Whitehall Lane,en,Coppermill Road,en,,,opp,en,NE,E0053892,Wraysbury,,,,,,,0,U,501453,174283,-0.541135467,51.45844494,BCT,MKD,TIP,,,,65,2004-05-19T00:00:00,2007-03-07T00:00:00,1,rev,act
36006478478,windptd,,,Coppermill Road South,en,,,No 175 Coppermill Road,en,Coppermill Road,en,,,o/s 175,en,SW,E0053892,Wraysbury,,,,,,,0,U,501878,174726,-0.534892919,51.46235064,BCT,MKD,OTH,,,,65,2004-04-30T00:00:00,2007-03-07T00:00:00,2,rev,act
36006268268,windjdw,,,Kimbers Farm,en,,,Kimbers Farm,en,Oakley Green Road,en,,,adj,en,E,E0043267,Fifield,,,,,,,0,U,491992,176074,-0.676804982,51.4761591,BCT,MKD,OTH,,,,65,2004-04-21T00:00:00,2008-03-24T00:00:00,1,rev,act
36006268269,windjga,,,Kimbers Farm,en,,,Braywood Cottages,en,Oakley Green Road,en,,,opp,en,W,E0043267,Fifield,,,,,,,0,U,492104,176050,-0.675199014,51.47592517,BCT,MKD,OTH,,,,65,2004-04-21T00:00:00,2008-03-24T00:00:00,1,rev,act
36006025026,winatwg,,,Lambourne Drive,en,,,Lambourne Drive,en,Cox Green Road,en,,,adj,en,NW,E0053881,Cox Green,Maidenhead,,,,,,0,U,487525,179394,-0.740285674,51.50671144,BCT,MKD,OTH,,,,65,2004-04-20T00:00:00,2014-12-23T15:08:05,3,rev,act
36006027027,winatwj,,,Lock Lane,en,,,Lock Lane,en,Wessex Way,en,,,Opp,en,E,E0053881,Cox Green,Maidenhead,,,,,,0,U,487191,179642,-0.745035639,51.50899235,BCT,MKD,OTH,,,,65,2004-04-20T00:00:00,2004-04-20T00:00:00,1,rev,act
36006027028,winatwm,,,Lock Lane,en,,,Lock Lane,en,Wessex Way,en,,,adj,en,W,E0053881,Cox Green,Maidenhead,,,,,,0,U,487163,179633,-0.745441216,51.50891576,BCT,MKD,OTH,,,,65,2004-04-20T00:00:00,2014-12-23T15:03:49,4,rev,act
36006029029,winatwp,,,Wessex Way Shops,en,,,St Chads Road,en,Wessex Way,en,,,o/s,en,E,E0053881,Cox Green,Maidenhead,,,,,,1,U,486690,179682,-0.752243005,51.5094289,BCT,MKD,TIP,,,,65,2004-04-20T00:00:00,2008-03-24T00:00:00,1,rev,act
36006202202,windgad,,,Bray Lake,en,,,Football Ground,en,Windsor Road,en,,,adj,en,SE,E0043245,Bray Wick,Maidenhead,,,,,,0,U,490544,178366,-0.697061745,51.49699557,BCT,MKD,OTH,,,,65,2004-04-21T00:00:00,2007-03-07T00:00:00,2,rev,act
36006202203,windgag,,,Bray Lake,en,,,Football Ground,en,Windsor Road,en,,,opp,en,NW,E0043245,Bray Wick,Maidenhead,,,,,,0,U,490506,178373,-0.697607208,51.49706457,BCT,MKD,OTH,,,,65,2004-04-21T00:00:00,2007-03-07T00:00:00,2,rev,act
36006204204,windgaj,,,Braywick Post Office,en,,,Tithe Barn Drive,en,Windsor Road,en,,,E-bound,en,SE,E0043245,Bray Wick,Maidenhead,,,,,,1,U,490834,178200,-0.692927998,51.49545691,BCT,MKD,OTH,,,,65,2004-04-21T00:00:00,2007-03-07T00:00:00,2,rev,act
36006204205,windgam,,,Braywick Post Office,en,,,Tithe Barn Drive,en,Windsor Road,en,,,W-bound,en,NW,E0043245,Bray Wick,Maidenhead,,,,,,1,U,490811,178200,-0.693259221,51.4954606,BCT,MKD,OTH,,,,65,2004-04-21T00:00:00,2007-03-07T00:00:00,2,rev,act
36006206206,windgap,,,Westbrook,en,,,Westbrook,en,Windsor Road,en,,,opp 288,en,SE,E0043245,Bray Wick,Maidenhead,,,,,,0,U,491224,177974,-0.687369976,51.49336265,BCT,MKD,OTH,,,,65,2004-04-21T00:00:00,2007-03-07T00:00:00,1,rev,act
36006029030,winatwt,,,Wessex Way Shops,en,,,St Chads Road,en,Wessex Way,en,,,opp,en,W,E0053881,Cox Green,Maidenhead,,,,,,1,U,486733,179677,-0.751624788,51.50937737,BCT,MKD,TIP,,,,65,2004-04-20T00:00:00,2008-03-24T00:00:00,1,rev,act
36006725725,windtwt,,,Braywick House East,en,,,Hibbert Road,en,Braywick Road,en,,,o/s,en,NW,E0043245,Bray Wick,Maidenhead,,,,,,0,U,489408,179343,-0.713174604,51.50595859,BCT,MKD,OTH,,,,65,2004-04-20T00:00:00,2007-03-07T00:00:00,1,rev,act
36006009010,winatmg,,,Frascati Way,en,,,Broadway,en,Frascati Way,en,,,Stop S1,en,S,N0076683,Maidenhead Town Centre,Maidenhead,,,,,,0,U,488642,181018,-0.723787763,51.52113604,BCT,MKD,TIP,,,,65,2004-04-22T00:00:00,2011-11-14T15:48:12,5,rev,act
36006327328,windmgd,,,Longmead,en,,,Longmead,en,Smiths Lane,en,,,nr,en,NE,E0043262,Dedworth,Windsor,,,,,,0,U,494370,176757,-0.642392275,51.48190737,BCT,MKD,OTH,,,,65,2004-05-05T00:00:00,2004-05-05T00:00:00,2,rev,act
36006330330,windmgp,,,Loring Road,en,,,Loring Road,en,Dedworth Drive,en,,,adj,en,E,E0043262,Dedworth,Windsor,,,,,,0,U,494669,176580,-0.638135142,51.48026642,BCT,MKD,OTH,,,,65,2004-05-05T00:00:00,2004-05-05T00:00:00,1,rev,act
36006330331,windmgt,,,Loring Road,en,,,Loring Road,en,Dedworth Drive,en,,,opp,en,W,E0043262,Dedworth,Windsor,,,,,,0,U,494651,176575,-0.638395606,51.48022449,BCT,MKD,OTH,,,,65,2004-05-05T00:00:00,2004-05-05T00:00:00,1,rev,act
36006332332,windmgw,,,Hanover Way,en,,,Vale Road,en,Hanover Way,en,,,E-bound,en,E,E0043262,Dedworth,Windsor,,,,,,0,U,494828,176730,-0.635805976,51.48158816,BCT,MKD,OTH,,,,65,2004-05-05T00:00:00,2012-02-10T11:06:09,4,rev,act
36006207207,windgat,,,Racecourse,en,,,Racecourse,en,Maidenhead Road,en,,,o/s 171,en,W,N0076682,Clewer,Windsor,,,,,,0,U,495084,177066,-0.632030175,51.48456552,BCT,MKD,OTH,,,,65,2004-05-05T00:00:00,2007-03-07T00:00:00,1,rev,act
36006336336,windmjm,,,Vale Road,en,,,Maidenhead Road,en,Vale Road,en,,,N-bound,en,N,N0076682,Clewer,Windsor,,,,,,0,U,494894,177066,-0.634765642,51.48459739,BCT,MKD,OTH,,,,65,2004-05-05T00:00:00,2004-05-05T00:00:00,1,rev,act
36006332333,windmja,,,Hanover Way,en,,,Vale Road,en,Hanover Way,en,,,W-bound,en,W,E0043262,Dedworth,Windsor,,,,,,0,U,494828,176721,-0.635808389,51.48150726,BCT,MKD,OTH,,,,65,2004-05-05T00:00:00,2012-02-10T11:07:10,3,rev,act
36006334334,windmjd,,,Buckland Crescent,en,,,Buckland Crescent,en,Vale Road,en,,,opp,en,S,E0043262,Dedworth,Windsor,,,,,,0,U,494887,176908,-0.634908827,51.48317831,BCT,MKD,OTH,,,,65,2004-05-05T00:00:00,2004-05-05T00:00:00,1,rev,act
36006239239,windgtd,,,Addington Close,en,,,Veterinary Hospital,en,Clewer Hill Road,en,Addington Close,en,opp,en,NW,N0076682,Clewer,Windsor,,,,,,0,U,495202,175575,-0.630732661,51.4711432,BCT,MKD,TIP,,,,65,2004-04-21T00:00:00,2007-08-25T00:00:00,1,rev,act
36006239240,windgtg,,,Addington Close,en,,,Byron Court,en,Clewer Hill Road,en,Addington Close,en,nr,en,SE,N0076682,Clewer,Windsor,,,,,,0,U,495124,175629,-0.631840793,51.4716417,BCT,MKD,TIP,,,,65,2004-04-21T00:00:00,2008-06-12T00:00:00,4,rev,act
36006241241,windgtj,,,Hatch Lane,en,,,Ellison Close,en,Clewer Hill Road,en,,,opp,en,NW,N0076682,Clewer,Windsor,,,,,,0,U,494929,175721,-0.634622767,51.4725014,BCT,MKD,OTH,,,,65,2004-04-21T00:00:00,2004-04-21T00:00:00,1,rev,act
36006241242,windgtm,,,Hatch Lane,en,,,Ellison Close,en,Clewer Hill Road,en,,,adj,en,SE,N0076682,Clewer,Windsor,,,,,,0,U,494948,175726,-0.634347951,51.47254316,BCT,MKD,OTH,,,,65,2004-04-21T00:00:00,2004-04-21T00:00:00,1,rev,act
36006334335,windmjg,,,Buckland Crescent,en,,,Buckland Crescent,en,Vale Road,en,,,adj,en,N,E0043262,Dedworth,Windsor,,,,,,0,U,494882,176951,-0.634969272,51.48356567,BCT,MKD,OTH,,,,65,2004-05-05T00:00:00,2008-03-24T00:00:00,2,rev,act
36006322322,windmdj,,,Cawcott Drive,en,,,Cawcott Drive,en,Aston Mead,en,,,adj,en,NW,E0043262,Dedworth,Windsor,,,,,,0,U,494225,176975,-0.644421659,51.48389111,BCT,MKD,OTH,,,,65,2004-05-05T00:00:00,2004-05-05T00:00:00,1,rev,act
36006328328,windmgj,,,Stuart Way,en,,,Surley Hall Walk,en,Dedworth Drive,en,,,nr,en,W,E0043262,Dedworth,Windsor,,,,,,0,U,494542,176608,-0.639955933,51.48053933,BCT,MKD,OTH,,,,65,2004-05-05T00:00:00,2008-06-10T00:00:00,2,rev,act
36006322323,windmdm,,,Burnetts Road,en,,,Burnetts Road,en,Aston Mead,en,,,nr,en,W,E0043262,Dedworth,Windsor,,,,,,0,U,494305,176956,-0.643274964,51.48370701,BCT,MKD,OTH,,,,65,2004-05-05T00:00:00,2004-05-05T00:00:00,1,rev,act
36006309309,windjwm,,,Martin Close,en,,,Martin Close,en,Ruddlesway,en,,,opp,en,S,E0043262,Dedworth,Windsor,,,,,,0,U,493568,176613,-0.653976343,51.48074604,BCT,MKD,TIP,,,,65,2004-04-30T00:00:00,2004-04-30T00:00:00,1,rev,act
36006309310,windjwp,,,Martin Close,en,,,Martin Close,en,Ruddlesway,en,,,adj,en,N,E0043262,Dedworth,Windsor,,,,,,0,U,493529,176640,-0.65453065,51.48099518,BCT,MKD,TIP,,,,65,2004-04-30T00:00:00,2004-04-30T00:00:00,1,rev,act
36006311311,windjwt,,,Ruddlesway Roundabout,en,,,Adj No 9 On Col,en,Ruddlesway,en,,,S-bound,en,S,E0043262,Dedworth,Windsor,,,,,,0,U,493549,176942,-0.654162825,51.48370656,BCT,MKD,OTH,,Not in Use,en,65,2004-05-05T00:00:00,2004-05-05T00:00:00,1,rev,act
36006312312,windmad,,,Copper Beech Close,en,,,Copper Beech Close,en,Testwood Road,en,,,opp,en,E,E0043262,Dedworth,Windsor,,,,,,0,U,493582,176734,-0.653742774,51.48183139,BCT,MKD,OTH,,,,65,2004-04-30T00:00:00,2007-03-07T00:00:00,1,rev,act
36006312313,windmag,,,Copper Beech Close,en,,,Copper Beech Close,en,Testwood Road,en,,,nr,en,W,E0043262,Dedworth,Windsor,,,,,,0,U,493553,176726,-0.654162388,51.48176427,BCT,MKD,OTH,,,,65,2004-04-30T00:00:00,2008-03-24T00:00:00,2,rev,act
36006314314,windmaj,,,Homer First School,en,,,Homer First School,en,Testwood Road,en,,,o/s,en,W,E0043262,Dedworth,Windsor,,,,,,0,U,493735,176728,-0.65154171,51.48175216,BCT,MKD,OTH,,,,65,2004-05-05T00:00:00,2008-03-24T00:00:00,1,rev,act
36006001463,wingdwp,,,Basford Way,en,Basford Way,en,Lovejoy Lane,en,Tinkers Lane,en,,,opp,en,S,E0043262,Dedworth,Windsor,,,,,,0,U,493661,176017,-0.652795341,51.47537321,BCT,HAR,OTH,,,,65,2012-03-12T15:35:37,2012-03-12T15:35:37,0,new,act
36006314315,windmam,,,Homer First School,en,,,Adj No 40/42,en,Testwood Road,en,,,opp,en,NE,E0043262,Dedworth,Windsor,,,,,,0,U,493778,176753,-0.650916034,51.48196976,BCT,MKD,OTH,,,,65,2004-05-05T00:00:00,2008-03-24T00:00:00,1,rev,act
36006817818,wingadw,,,Cemetery West,en,,,Alwyn Road,en,Courthouse Road,en,,,adj,en,SW,E0055222,Maidenhead,,,,,,,0,U,487186,181578,-0.744629357,51.52639636,BCT,MKD,OTH,,,,65,2004-04-20T00:00:00,2007-08-25T00:00:00,6,rev,act
36006070071,winawjp,,,Medical Centre,en,,,All Saints Avenue,en,St Marks Road,en,,,nr,en,NW,E0055222,Maidenhead,,,,,,,0,U,487652,181209,-0.738005525,51.52300728,BCT,MKD,OTH,,,,65,2004-04-20T00:00:00,2008-03-24T00:00:00,2,rev,act
36006478479,windptg,,,Coppermill Road South,en,,,No 138 Coppermill Road,en,Coppermill Road,en,,,o/s 138,en,NE,E0053892,Wraysbury,,,,,,,0,U,501890,174770,-0.534707579,51.46274398,BCT,MKD,OTH,,,,65,2004-04-30T00:00:00,2007-03-07T00:00:00,2,rev,act
36006394395,windpdm,,,Fox And Castle,en,,,Cornwell Road,en,Burfield Road,en,,,o/s,en,S,E0055224,Old Windsor,,,,,,,1,U,498314,174139,-0.586341365,51.45770379,BCT,MKD,TIP,,,,65,2004-05-07T00:00:00,2007-03-07T00:00:00,1,rev,act
36006073073,winawjt,,,All Saints Avenue,en,,,Boyn Hill Close,en,Bath Road,en,,,opp,en,SW,E0055222,Maidenhead,,,,,,,0,U,487610,181000,-0.738662642,51.52113504,BCT,MKD,OTH,,,,65,2004-04-20T00:00:00,2007-03-07T00:00:00,3,rev,act
